album,artists,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,artist
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1tsNAUQqofHrnlezRK8D5R'}, 'href': 'https://api.spotify.com/v1/albums/1tsNAUQqofHrnlezRK8D5R', 'id': '1tsNAUQqofHrnlezRK8D5R', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738ae2c8a304cfb62d0e029fb5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028ae2c8a304cfb62d0e029fb5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518ae2c8a304cfb62d0e029fb5', 'width': 64}], 'name': 'MTV Unplugged In New York (25th Anniversary)', 'release_date': '2019-11-01', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:1tsNAUQqofHrnlezRK8D5R'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,269595,False,{'isrc': 'USUM71915131'},{'spotify': 'https://open.spotify.com/track/0oRxS5Hfo2cAfU2mlHYE8o'},https://api.spotify.com/v1/tracks/0oRxS5Hfo2cAfU2mlHYE8o,0oRxS5Hfo2cAfU2mlHYE8o,False,True,Pennyroyal Tea - Rehearsal,29,,18,track,spotify:track:0oRxS5Hfo2cAfU2mlHYE8o,Nirvana
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1tsNAUQqofHrnlezRK8D5R'}, 'href': 'https://api.spotify.com/v1/albums/1tsNAUQqofHrnlezRK8D5R', 'id': '1tsNAUQqofHrnlezRK8D5R', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738ae2c8a304cfb62d0e029fb5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028ae2c8a304cfb62d0e029fb5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518ae2c8a304cfb62d0e029fb5', 'width': 64}], 'name': 'MTV Unplugged In New York (25th Anniversary)', 'release_date': '2019-11-01', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:1tsNAUQqofHrnlezRK8D5R'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,278417,False,{'isrc': 'USUM71915132'},{'spotify': 'https://open.spotify.com/track/62nUU00mMeW7NsFcAzI17p'},https://api.spotify.com/v1/tracks/62nUU00mMeW7NsFcAzI17p,62nUU00mMeW7NsFcAzI17p,False,True,The Man Who Sold The World - Rehearsal,34,,19,track,spotify:track:62nUU00mMeW7NsFcAzI17p,Nirvana
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4Sdfp3NL90GZoYYwLmhk0H'}, 'href': 'https://api.spotify.com/v1/albums/4Sdfp3NL90GZoYYwLmhk0H', 'id': '4Sdfp3NL90GZoYYwLmhk0H', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b74f766214d58b11d076c447', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b74f766214d58b11d076c447', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b74f766214d58b11d076c447', 'width': 64}], 'name': 'Live And Loud', 'release_date': '2019-07-26', 'release_date_precision': 'day', 'total_tracks': 17, 'type': 'album', 'uri': 'spotify:album:4Sdfp3NL90GZoYYwLmhk0H'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,270680,False,{'isrc': 'USUM71310607'},{'spotify': 'https://open.spotify.com/track/0YsDqHWbLScrzFAvmSGyOd'},https://api.spotify.com/v1/tracks/0YsDqHWbLScrzFAvmSGyOd,0YsDqHWbLScrzFAvmSGyOd,False,True,Radio Friendly Unit Shifter - Live & Loud,35,,1,track,spotify:track:0YsDqHWbLScrzFAvmSGyOd,Nirvana
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4Sdfp3NL90GZoYYwLmhk0H'}, 'href': 'https://api.spotify.com/v1/albums/4Sdfp3NL90GZoYYwLmhk0H', 'id': '4Sdfp3NL90GZoYYwLmhk0H', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b74f766214d58b11d076c447', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b74f766214d58b11d076c447', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b74f766214d58b11d076c447', 'width': 64}], 'name': 'Live And Loud', 'release_date': '2019-07-26', 'release_date_precision': 'day', 'total_tracks': 17, 'type': 'album', 'uri': 'spotify:album:4Sdfp3NL90GZoYYwLmhk0H'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,222049,False,{'isrc': 'USUM71310609'},{'spotify': 'https://open.spotify.com/track/2iWFFQdRV4YOlJwEMK4ukY'},https://api.spotify.com/v1/tracks/2iWFFQdRV4YOlJwEMK4ukY,2iWFFQdRV4YOlJwEMK4ukY,False,True,Drain You - Live & Loud,38,,2,track,spotify:track:2iWFFQdRV4YOlJwEMK4ukY,Nirvana
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4Sdfp3NL90GZoYYwLmhk0H'}, 'href': 'https://api.spotify.com/v1/albums/4Sdfp3NL90GZoYYwLmhk0H', 'id': '4Sdfp3NL90GZoYYwLmhk0H', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b74f766214d58b11d076c447', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b74f766214d58b11d076c447', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b74f766214d58b11d076c447', 'width': 64}], 'name': 'Live And Loud', 'release_date': '2019-07-26', 'release_date_precision': 'day', 'total_tracks': 17, 'type': 'album', 'uri': 'spotify:album:4Sdfp3NL90GZoYYwLmhk0H'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,193707,False,{'isrc': 'USUM71310610'},{'spotify': 'https://open.spotify.com/track/3jhXPqmG7XXebz1ZjecpDF'},https://api.spotify.com/v1/tracks/3jhXPqmG7XXebz1ZjecpDF,3jhXPqmG7XXebz1ZjecpDF,False,True,Breed - Live & Loud,35,,3,track,spotify:track:3jhXPqmG7XXebz1ZjecpDF,Nirvana
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4Sdfp3NL90GZoYYwLmhk0H'}, 'href': 'https://api.spotify.com/v1/albums/4Sdfp3NL90GZoYYwLmhk0H', 'id': '4Sdfp3NL90GZoYYwLmhk0H', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b74f766214d58b11d076c447', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b74f766214d58b11d076c447', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b74f766214d58b11d076c447', 'width': 64}], 'name': 'Live And Loud', 'release_date': '2019-07-26', 'release_date_precision': 'day', 'total_tracks': 17, 'type': 'album', 'uri': 'spotify:album:4Sdfp3NL90GZoYYwLmhk0H'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,203272,False,{'isrc': 'USUM71310611'},{'spotify': 'https://open.spotify.com/track/6mrYsSzOI4nDnTcIXGhXTG'},https://api.spotify.com/v1/tracks/6mrYsSzOI4nDnTcIXGhXTG,6mrYsSzOI4nDnTcIXGhXTG,False,True,Serve The Servants - Live & Loud,37,,4,track,spotify:track:6mrYsSzOI4nDnTcIXGhXTG,Nirvana
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4Sdfp3NL90GZoYYwLmhk0H'}, 'href': 'https://api.spotify.com/v1/albums/4Sdfp3NL90GZoYYwLmhk0H', 'id': '4Sdfp3NL90GZoYYwLmhk0H', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b74f766214d58b11d076c447', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b74f766214d58b11d076c447', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b74f766214d58b11d076c447', 'width': 64}], 'name': 'Live And Loud', 'release_date': '2019-07-26', 'release_date_precision': 'day', 'total_tracks': 17, 'type': 'album', 'uri': 'spotify:album:4Sdfp3NL90GZoYYwLmhk0H'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,159241,False,{'isrc': 'USUM71310612'},{'spotify': 'https://open.spotify.com/track/0zk5N2l5c8YracLr5Zg0qk'},https://api.spotify.com/v1/tracks/0zk5N2l5c8YracLr5Zg0qk,0zk5N2l5c8YracLr5Zg0qk,False,True,Rape Me - Live & Loud,38,,5,track,spotify:track:0zk5N2l5c8YracLr5Zg0qk,Nirvana
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4Sdfp3NL90GZoYYwLmhk0H'}, 'href': 'https://api.spotify.com/v1/albums/4Sdfp3NL90GZoYYwLmhk0H', 'id': '4Sdfp3NL90GZoYYwLmhk0H', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b74f766214d58b11d076c447', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b74f766214d58b11d076c447', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b74f766214d58b11d076c447', 'width': 64}], 'name': 'Live And Loud', 'release_date': '2019-07-26', 'release_date_precision': 'day', 'total_tracks': 17, 'type': 'album', 'uri': 'spotify:album:4Sdfp3NL90GZoYYwLmhk0H'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,125629,False,{'isrc': 'USUM71310613'},{'spotify': 'https://open.spotify.com/track/3LNvv5DoUSINrYioh5uq0G'},https://api.spotify.com/v1/tracks/3LNvv5DoUSINrYioh5uq0G,3LNvv5DoUSINrYioh5uq0G,False,True,Sliver - Live & Loud,35,,6,track,spotify:track:3LNvv5DoUSINrYioh5uq0G,Nirvana
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4Sdfp3NL90GZoYYwLmhk0H'}, 'href': 'https://api.spotify.com/v1/albums/4Sdfp3NL90GZoYYwLmhk0H', 'id': '4Sdfp3NL90GZoYYwLmhk0H', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b74f766214d58b11d076c447', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b74f766214d58b11d076c447', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b74f766214d58b11d076c447', 'width': 64}], 'name': 'Live And Loud', 'release_date': '2019-07-26', 'release_date_precision': 'day', 'total_tracks': 17, 'type': 'album', 'uri': 'spotify:album:4Sdfp3NL90GZoYYwLmhk0H'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,221309,False,{'isrc': 'USUM71310614'},{'spotify': 'https://open.spotify.com/track/3TZeISSt8QpEhcip2OUvS3'},https://api.spotify.com/v1/tracks/3TZeISSt8QpEhcip2OUvS3,3TZeISSt8QpEhcip2OUvS3,False,True,Pennyroyal Tea - Live & Loud,35,,7,track,spotify:track:3TZeISSt8QpEhcip2OUvS3,Nirvana
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4Sdfp3NL90GZoYYwLmhk0H'}, 'href': 'https://api.spotify.com/v1/albums/4Sdfp3NL90GZoYYwLmhk0H', 'id': '4Sdfp3NL90GZoYYwLmhk0H', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b74f766214d58b11d076c447', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b74f766214d58b11d076c447', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b74f766214d58b11d076c447', 'width': 64}], 'name': 'Live And Loud', 'release_date': '2019-07-26', 'release_date_precision': 'day', 'total_tracks': 17, 'type': 'album', 'uri': 'spotify:album:4Sdfp3NL90GZoYYwLmhk0H'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,233926,False,{'isrc': 'USUM71310615'},{'spotify': 'https://open.spotify.com/track/4FmXp4wBQRtuq2z9T4MSA7'},https://api.spotify.com/v1/tracks/4FmXp4wBQRtuq2z9T4MSA7,4FmXp4wBQRtuq2z9T4MSA7,False,True,Scentless Apprentice - Live & Loud,34,,8,track,spotify:track:4FmXp4wBQRtuq2z9T4MSA7,Nirvana
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4Sdfp3NL90GZoYYwLmhk0H'}, 'href': 'https://api.spotify.com/v1/albums/4Sdfp3NL90GZoYYwLmhk0H', 'id': '4Sdfp3NL90GZoYYwLmhk0H', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b74f766214d58b11d076c447', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b74f766214d58b11d076c447', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b74f766214d58b11d076c447', 'width': 64}], 'name': 'Live And Loud', 'release_date': '2019-07-26', 'release_date_precision': 'day', 'total_tracks': 17, 'type': 'album', 'uri': 'spotify:album:4Sdfp3NL90GZoYYwLmhk0H'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,218663,False,{'isrc': 'USUM71310616'},{'spotify': 'https://open.spotify.com/track/7MjPAdHoRmRoiTKi1PXyMk'},https://api.spotify.com/v1/tracks/7MjPAdHoRmRoiTKi1PXyMk,7MjPAdHoRmRoiTKi1PXyMk,False,True,All Apologies - Live & Loud,32,,9,track,spotify:track:7MjPAdHoRmRoiTKi1PXyMk,Nirvana
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4Sdfp3NL90GZoYYwLmhk0H'}, 'href': 'https://api.spotify.com/v1/albums/4Sdfp3NL90GZoYYwLmhk0H', 'id': '4Sdfp3NL90GZoYYwLmhk0H', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b74f766214d58b11d076c447', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b74f766214d58b11d076c447', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b74f766214d58b11d076c447', 'width': 64}], 'name': 'Live And Loud', 'release_date': '2019-07-26', 'release_date_precision': 'day', 'total_tracks': 17, 'type': 'album', 'uri': 'spotify:album:4Sdfp3NL90GZoYYwLmhk0H'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,269254,False,{'isrc': 'USUM71310617'},{'spotify': 'https://open.spotify.com/track/5GgfA1Cel00rtzU2mNCuaL'},https://api.spotify.com/v1/tracks/5GgfA1Cel00rtzU2mNCuaL,5GgfA1Cel00rtzU2mNCuaL,False,True,Heart Shaped Box - Live & Loud,37,,10,track,spotify:track:5GgfA1Cel00rtzU2mNCuaL,Nirvana
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4Sdfp3NL90GZoYYwLmhk0H'}, 'href': 'https://api.spotify.com/v1/albums/4Sdfp3NL90GZoYYwLmhk0H', 'id': '4Sdfp3NL90GZoYYwLmhk0H', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b74f766214d58b11d076c447', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b74f766214d58b11d076c447', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b74f766214d58b11d076c447', 'width': 64}], 'name': 'Live And Loud', 'release_date': '2019-07-26', 'release_date_precision': 'day', 'total_tracks': 17, 'type': 'album', 'uri': 'spotify:album:4Sdfp3NL90GZoYYwLmhk0H'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,216146,False,{'isrc': 'USUM71310618'},{'spotify': 'https://open.spotify.com/track/48QQppNx4bQOaBwEEICLAX'},https://api.spotify.com/v1/tracks/48QQppNx4bQOaBwEEICLAX,48QQppNx4bQOaBwEEICLAX,False,True,Blew - Live & Loud,35,,11,track,spotify:track:48QQppNx4bQOaBwEEICLAX,Nirvana
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4Sdfp3NL90GZoYYwLmhk0H'}, 'href': 'https://api.spotify.com/v1/albums/4Sdfp3NL90GZoYYwLmhk0H', 'id': '4Sdfp3NL90GZoYYwLmhk0H', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b74f766214d58b11d076c447', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b74f766214d58b11d076c447', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b74f766214d58b11d076c447', 'width': 64}], 'name': 'Live And Loud', 'release_date': '2019-07-26', 'release_date_precision': 'day', 'total_tracks': 17, 'type': 'album', 'uri': 'spotify:album:4Sdfp3NL90GZoYYwLmhk0H'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh'}, 'href': 'https://api.spotify.com/v1/artists/6olE6TJLqED3rqDCT0FyPh', 'id': '6olE6TJLqED3rqDCT0FyPh', 'name': 'Nirvana', 'type': 'artist', 'uri': 'spotify:artist:6olE6TJLqED3rqDCT0FyPh'}]",1,274639,False,{'isrc': 'USUM71310619'},{'spotify': 'https://open.spotify.com/track/5cPhYSJvkI0xmDQjePm5UP'},https://api.spotify.com/v1/tracks/5cPhYSJvkI0xmDQjePm5UP,5cPhYSJvkI0xmDQjePm5UP,False,True,The Man Who Sold The World - Live & Loud,39,,12,track,spotify:track:5cPhYSJvkI0xmDQjePm5UP,Nirvana
