album,artists,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,artist
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/0oPKygNJATeXkPWre0R0Nr'}, 'href': 'https://api.spotify.com/v1/albums/0oPKygNJATeXkPWre0R0Nr', 'id': '0oPKygNJATeXkPWre0R0Nr', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734052e974e7fc03fa49770986', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024052e974e7fc03fa49770986', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514052e974e7fc03fa49770986', 'width': 64}], 'name': 'Live From Space', 'release_date': '2013-12-17', 'release_date_precision': 'day', 'total_tracks': 14, 'type': 'album', 'uri': 'spotify:album:0oPKygNJATeXkPWre0R0Nr'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3jk39CGeaaSO3FPKNx1RUx'}, 'href': 'https://api.spotify.com/v1/artists/3jk39CGeaaSO3FPKNx1RUx', 'id': '3jk39CGeaaSO3FPKNx1RUx', 'name': 'Syd', 'type': 'artist', 'uri': 'spotify:artist:3jk39CGeaaSO3FPKNx1RUx'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4frXpPxQQZwbCu3eTGnZEw'}, 'href': 'https://api.spotify.com/v1/artists/4frXpPxQQZwbCu3eTGnZEw', 'id': '4frXpPxQQZwbCu3eTGnZEw', 'name': 'Thundercat', 'type': 'artist', 'uri': 'spotify:artist:4frXpPxQQZwbCu3eTGnZEw'}]",1,265066,True,{'isrc': 'USQY51401791'},{'spotify': 'https://open.spotify.com/track/4tph7twTQ2WSXfSG5Y25Cp'},https://api.spotify.com/v1/tracks/4tph7twTQ2WSXfSG5Y25Cp,4tph7twTQ2WSXfSG5Y25Cp,False,True,In the Morning,54,https://p.scdn.co/mp3-preview/5c2f13cf00c3cb3a1cea495fa139fba05218e36b?cid=d1ecea0a2c2e48698143f80110609734,14,track,spotify:track:4tph7twTQ2WSXfSG5Y25Cp,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3T02fCxAjApu18taJLLbyN'}, 'href': 'https://api.spotify.com/v1/albums/3T02fCxAjApu18taJLLbyN', 'id': '3T02fCxAjApu18taJLLbyN', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d4300bedba646965fa7e1953', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d4300bedba646965fa7e1953', 'width': 64}], 'name': 'Watching Movies with the Sound Off (Deluxe Edition)', 'release_date': '2013-06-18', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:3T02fCxAjApu18taJLLbyN'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,275283,True,{'isrc': 'USQY51374451'},{'spotify': 'https://open.spotify.com/track/57mhgOf3SLnrCQURECf9dU'},https://api.spotify.com/v1/tracks/57mhgOf3SLnrCQURECf9dU,57mhgOf3SLnrCQURECf9dU,False,True,The Star Room,54,https://p.scdn.co/mp3-preview/89e735c2340067872d59dd34ebb74641161c430d?cid=d1ecea0a2c2e48698143f80110609734,1,track,spotify:track:57mhgOf3SLnrCQURECf9dU,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3T02fCxAjApu18taJLLbyN'}, 'href': 'https://api.spotify.com/v1/albums/3T02fCxAjApu18taJLLbyN', 'id': '3T02fCxAjApu18taJLLbyN', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d4300bedba646965fa7e1953', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d4300bedba646965fa7e1953', 'width': 64}], 'name': 'Watching Movies with the Sound Off (Deluxe Edition)', 'release_date': '2013-06-18', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:3T02fCxAjApu18taJLLbyN'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,196756,True,{'isrc': 'USQY51374452'},{'spotify': 'https://open.spotify.com/track/1NXoydcTFSIJ1ikmFEXmDc'},https://api.spotify.com/v1/tracks/1NXoydcTFSIJ1ikmFEXmDc,1NXoydcTFSIJ1ikmFEXmDc,False,True,Avian,56,https://p.scdn.co/mp3-preview/1be73c8e3ed030aa9ca227665eff63f04af10350?cid=d1ecea0a2c2e48698143f80110609734,2,track,spotify:track:1NXoydcTFSIJ1ikmFEXmDc,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3T02fCxAjApu18taJLLbyN'}, 'href': 'https://api.spotify.com/v1/albums/3T02fCxAjApu18taJLLbyN', 'id': '3T02fCxAjApu18taJLLbyN', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d4300bedba646965fa7e1953', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d4300bedba646965fa7e1953', 'width': 64}], 'name': 'Watching Movies with the Sound Off (Deluxe Edition)', 'release_date': '2013-06-18', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:3T02fCxAjApu18taJLLbyN'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3A5tHz1SfngyOZM2gItYKu'}, 'href': 'https://api.spotify.com/v1/artists/3A5tHz1SfngyOZM2gItYKu', 'id': '3A5tHz1SfngyOZM2gItYKu', 'name': 'Earl Sweatshirt', 'type': 'artist', 'uri': 'spotify:artist:3A5tHz1SfngyOZM2gItYKu'}]",1,203399,True,{'isrc': 'USQY51374453'},{'spotify': 'https://open.spotify.com/track/0lppL7OMGEnzruhQUT9fZq'},https://api.spotify.com/v1/tracks/0lppL7OMGEnzruhQUT9fZq,0lppL7OMGEnzruhQUT9fZq,False,True,I'm Not Real,53,https://p.scdn.co/mp3-preview/dd8dfd755891e1a3592e5bd58a372a2e0bcc0b6e?cid=d1ecea0a2c2e48698143f80110609734,3,track,spotify:track:0lppL7OMGEnzruhQUT9fZq,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3T02fCxAjApu18taJLLbyN'}, 'href': 'https://api.spotify.com/v1/albums/3T02fCxAjApu18taJLLbyN', 'id': '3T02fCxAjApu18taJLLbyN', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d4300bedba646965fa7e1953', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d4300bedba646965fa7e1953', 'width': 64}], 'name': 'Watching Movies with the Sound Off (Deluxe Edition)', 'release_date': '2013-06-18', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:3T02fCxAjApu18taJLLbyN'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,184537,True,{'isrc': 'USQY51365493'},{'spotify': 'https://open.spotify.com/track/67S4txTdRhXIulO1eevvME'},https://api.spotify.com/v1/tracks/67S4txTdRhXIulO1eevvME,67S4txTdRhXIulO1eevvME,False,True,S.D.S.,48,https://p.scdn.co/mp3-preview/c8e711ee8ecc4172390166cc0a32c36efdf1c857?cid=d1ecea0a2c2e48698143f80110609734,4,track,spotify:track:67S4txTdRhXIulO1eevvME,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3T02fCxAjApu18taJLLbyN'}, 'href': 'https://api.spotify.com/v1/albums/3T02fCxAjApu18taJLLbyN', 'id': '3T02fCxAjApu18taJLLbyN', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d4300bedba646965fa7e1953', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d4300bedba646965fa7e1953', 'width': 64}], 'name': 'Watching Movies with the Sound Off (Deluxe Edition)', 'release_date': '2013-06-18', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:3T02fCxAjApu18taJLLbyN'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,128720,True,{'isrc': 'USQY51374454'},{'spotify': 'https://open.spotify.com/track/2iBds1wVEnKKuvSTFzZd81'},https://api.spotify.com/v1/tracks/2iBds1wVEnKKuvSTFzZd81,2iBds1wVEnKKuvSTFzZd81,False,True,Bird Call,47,https://p.scdn.co/mp3-preview/3f5e28bc4721bd9fb502ac706495012b186622d7?cid=d1ecea0a2c2e48698143f80110609734,5,track,spotify:track:2iBds1wVEnKKuvSTFzZd81,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3T02fCxAjApu18taJLLbyN'}, 'href': 'https://api.spotify.com/v1/albums/3T02fCxAjApu18taJLLbyN', 'id': '3T02fCxAjApu18taJLLbyN', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d4300bedba646965fa7e1953', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d4300bedba646965fa7e1953', 'width': 64}], 'name': 'Watching Movies with the Sound Off (Deluxe Edition)', 'release_date': '2013-06-18', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:3T02fCxAjApu18taJLLbyN'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0g9vAlRPK9Gt3FKCekk4TW'}, 'href': 'https://api.spotify.com/v1/artists/0g9vAlRPK9Gt3FKCekk4TW', 'id': '0g9vAlRPK9Gt3FKCekk4TW', 'name': 'Ab-Soul', 'type': 'artist', 'uri': 'spotify:artist:0g9vAlRPK9Gt3FKCekk4TW'}]",1,178410,True,{'isrc': 'USQY51374455'},{'spotify': 'https://open.spotify.com/track/4XCmKekq1HRCsS7BPWsCRx'},https://api.spotify.com/v1/tracks/4XCmKekq1HRCsS7BPWsCRx,4XCmKekq1HRCsS7BPWsCRx,False,True,Matches,48,https://p.scdn.co/mp3-preview/c40f20af61a7403889493fa223c36406ddae0925?cid=d1ecea0a2c2e48698143f80110609734,6,track,spotify:track:4XCmKekq1HRCsS7BPWsCRx,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3T02fCxAjApu18taJLLbyN'}, 'href': 'https://api.spotify.com/v1/albums/3T02fCxAjApu18taJLLbyN', 'id': '3T02fCxAjApu18taJLLbyN', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d4300bedba646965fa7e1953', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d4300bedba646965fa7e1953', 'width': 64}], 'name': 'Watching Movies with the Sound Off (Deluxe Edition)', 'release_date': '2013-06-18', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:3T02fCxAjApu18taJLLbyN'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/47zSdHUfF93kgKjOVGKxU3'}, 'href': 'https://api.spotify.com/v1/artists/47zSdHUfF93kgKjOVGKxU3', 'id': '47zSdHUfF93kgKjOVGKxU3', 'name': 'Niki Randa', 'type': 'artist', 'uri': 'spotify:artist:47zSdHUfF93kgKjOVGKxU3'}]",1,301096,True,{'isrc': 'USQY51374456'},{'spotify': 'https://open.spotify.com/track/4hBQtVSJt5fZ2VZGECVe3N'},https://api.spotify.com/v1/tracks/4hBQtVSJt5fZ2VZGECVe3N,4hBQtVSJt5fZ2VZGECVe3N,False,True,I Am Who Am (Killin' Time),51,https://p.scdn.co/mp3-preview/30d2de75a3ac5dadecfd847eed846205b1b685b7?cid=d1ecea0a2c2e48698143f80110609734,7,track,spotify:track:4hBQtVSJt5fZ2VZGECVe3N,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3T02fCxAjApu18taJLLbyN'}, 'href': 'https://api.spotify.com/v1/albums/3T02fCxAjApu18taJLLbyN', 'id': '3T02fCxAjApu18taJLLbyN', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d4300bedba646965fa7e1953', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d4300bedba646965fa7e1953', 'width': 64}], 'name': 'Watching Movies with the Sound Off (Deluxe Edition)', 'release_date': '2013-06-18', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:3T02fCxAjApu18taJLLbyN'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,259143,True,{'isrc': 'USQY51374457'},{'spotify': 'https://open.spotify.com/track/64gyqTtDDel7B2NoEkOa0A'},https://api.spotify.com/v1/tracks/64gyqTtDDel7B2NoEkOa0A,64gyqTtDDel7B2NoEkOa0A,False,True,Objects in the Mirror,68,https://p.scdn.co/mp3-preview/a2ce36cd5fa48b08efbd5b387f4565d6bbc12ec9?cid=d1ecea0a2c2e48698143f80110609734,8,track,spotify:track:64gyqTtDDel7B2NoEkOa0A,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3T02fCxAjApu18taJLLbyN'}, 'href': 'https://api.spotify.com/v1/albums/3T02fCxAjApu18taJLLbyN', 'id': '3T02fCxAjApu18taJLLbyN', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d4300bedba646965fa7e1953', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d4300bedba646965fa7e1953', 'width': 64}], 'name': 'Watching Movies with the Sound Off (Deluxe Edition)', 'release_date': '2013-06-18', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:3T02fCxAjApu18taJLLbyN'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7BMccF0hQFBpP6417k1OtQ'}, 'href': 'https://api.spotify.com/v1/artists/7BMccF0hQFBpP6417k1OtQ', 'id': '7BMccF0hQFBpP6417k1OtQ', 'name': 'Action Bronson', 'type': 'artist', 'uri': 'spotify:artist:7BMccF0hQFBpP6417k1OtQ'}]",1,367930,True,{'isrc': 'USQY51374458'},{'spotify': 'https://open.spotify.com/track/237B0GS3Y8VwGGD9bGl1vG'},https://api.spotify.com/v1/tracks/237B0GS3Y8VwGGD9bGl1vG,237B0GS3Y8VwGGD9bGl1vG,False,True,Red Dot Music,58,https://p.scdn.co/mp3-preview/fb59e4f6928c6318fb32d8d4394625d77149db64?cid=d1ecea0a2c2e48698143f80110609734,9,track,spotify:track:237B0GS3Y8VwGGD9bGl1vG,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3T02fCxAjApu18taJLLbyN'}, 'href': 'https://api.spotify.com/v1/albums/3T02fCxAjApu18taJLLbyN', 'id': '3T02fCxAjApu18taJLLbyN', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d4300bedba646965fa7e1953', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d4300bedba646965fa7e1953', 'width': 64}], 'name': 'Watching Movies with the Sound Off (Deluxe Edition)', 'release_date': '2013-06-18', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:3T02fCxAjApu18taJLLbyN'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m'}, 'href': 'https://api.spotify.com/v1/artists/5IcR3N7QB1j6KBL8eImZ8m', 'id': '5IcR3N7QB1j6KBL8eImZ8m', 'name': 'ScHoolboy Q', 'type': 'artist', 'uri': 'spotify:artist:5IcR3N7QB1j6KBL8eImZ8m'}]",1,175672,True,{'isrc': 'USQY51374459'},{'spotify': 'https://open.spotify.com/track/2IvRTipyjerdv79tW9NVRx'},https://api.spotify.com/v1/tracks/2IvRTipyjerdv79tW9NVRx,2IvRTipyjerdv79tW9NVRx,False,True,Gees,53,https://p.scdn.co/mp3-preview/9c3464997c37a067081d2863f531d1ca629ceda3?cid=d1ecea0a2c2e48698143f80110609734,10,track,spotify:track:2IvRTipyjerdv79tW9NVRx,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3T02fCxAjApu18taJLLbyN'}, 'href': 'https://api.spotify.com/v1/albums/3T02fCxAjApu18taJLLbyN', 'id': '3T02fCxAjApu18taJLLbyN', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d4300bedba646965fa7e1953', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d4300bedba646965fa7e1953', 'width': 64}], 'name': 'Watching Movies with the Sound Off (Deluxe Edition)', 'release_date': '2013-06-18', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:3T02fCxAjApu18taJLLbyN'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,220470,True,{'isrc': 'USQY51374460'},{'spotify': 'https://open.spotify.com/track/1l0zeniK8MayaQedrPUK9n'},https://api.spotify.com/v1/tracks/1l0zeniK8MayaQedrPUK9n,1l0zeniK8MayaQedrPUK9n,False,True,Watching Movies,54,https://p.scdn.co/mp3-preview/7f1b59f481cdf4ad3317a2565b74531621312222?cid=d1ecea0a2c2e48698143f80110609734,11,track,spotify:track:1l0zeniK8MayaQedrPUK9n,Mac Miller
